path,hand,pitch_peak,pitch_agree,ink_cv,gap_cv,height_cv,bands
data/opis_1/delo_0066/051.jpg,0,0.578,0.146,0.308,0.964,0.253,35
data/opis_1/delo_0066/052.jpg,0,0.455,-0.022,0.291,0.884,0.051,33
data/opis_1/delo_0066/053.jpg,0,0.599,0.271,0.35,1.019,0.263,33
data/opis_1/delo_0066/054.jpg,0,0.515,-0.01,0.35,1.686,0.29,36
data/opis_1/delo_0066/055.jpg,0,0.623,-0.115,0.512,1.132,0.41,30
data/opis_1/delo_0066/056.jpg,0,0.491,-0.035,0.382,1.029,0.422,28
data/opis_1/delo_0066/057.jpg,0,0.468,0.271,0.294,1.045,0.158,33
data/opis_1/delo_0066/058.jpg,0,0.606,0.02,0.501,1.141,0.54,32
data/opis_1/delo_0066/059.jpg,0,0.577,0.196,0.467,1.296,0.427,33
data/opis_1/delo_0066/060.jpg,0,0.496,0.173,0.369,0.958,0.267,28
data/opis_1/delo_0066/061.jpg,0,0.453,0.194,0.32,1.152,0.234,32
data/opis_1/delo_0066/062.jpg,0,0.444,0.154,0.246,0.874,0.171,34
data/opis_1/delo_0066/063.jpg,0,0.522,0.033,0.311,1.132,0.133,34
data/opis_1/delo_0066/064.jpg,0,0.404,0.085,0.264,1.071,0.129,33
data/opis_1/delo_0066/065.jpg,0,0.429,0.292,0.27,0.93,0.072,35
data/opis_1/delo_0066/066.jpg,0,0.434,0.274,0.291,0.92,0.133,36
data/opis_1/delo_0066/067.jpg,0,0.402,0.414,0.312,0.942,0.247,38
data/opis_1/delo_0066/068.jpg,0,0.442,0.369,0.336,0.861,0.274,39
data/opis_1/delo_0066/069.jpg,0,0.381,0.183,0.306,0.85,0.07,36
data/opis_1/delo_0066/070.jpg,1,0.398,0.238,0.329,0.972,0.277,17
data/opis_3/delo_0105/000.jpg,1,0.743,0.777,1.401,1.328,1.347,17
data/opis_3/delo_0105/001.jpg,0,0.519,0.122,0.358,1.248,0.418,36
data/opis_3/delo_0105/002.jpg,0,0.465,0.035,0.32,0.962,0.145,36
data/opis_3/delo_0105/003.jpg,0,0.411,0.414,0.357,1.154,0.222,38
data/opis_3/delo_0105/004.jpg,0,0.433,0.227,0.375,1.434,0.254,37
data/opis_3/delo_0105/005.jpg,0,0.765,1.0,1.406,1.422,0.54,19
data/opis_3/delo_0105/006.jpg,1,0.825,-0.269,2.504,2.038,1.379,21
data/opis_3/delo_0105/007.jpg,1,0.753,1.0,1.185,1.989,0.243,9
data/opis_3/delo_0105/008.jpg,1,0.69,0.899,2.352,0.901,0.949,6
data/opis_3/delo_0105/009.jpg,0,0.526,0.081,0.369,1.287,0.455,36
data/opis_3/delo_0105/010.jpg,0,0.497,0.076,0.293,0.874,0.152,36
data/opis_3/delo_0105/011.jpg,0,0.436,0.164,0.32,0.924,0.626,35
data/opis_3/delo_0105/012.jpg,0,0.465,0.234,0.391,0.95,0.252,35
data/opis_3/delo_0105/013.jpg,0,0.618,1.0,1.111,1.506,0.577,20
data/opis_3/delo_0105/014.jpg,0,0.65,0.418,0.863,2.336,1.733,32
data/opis_3/delo_0105/015.jpg,1,0.646,0.787,1.199,1.591,0.653,19
data/opis_3/delo_0105/016.jpg,0,0.451,0.092,0.332,0.876,0.504,25
data/opis_3/delo_0105/017.jpg,0,0.609,0.137,1.602,1.605,2.725,20
data/opis_3/delo_0105/018.jpg,0,0.471,0.747,1.253,1.21,3.009,27
data/opis_3/delo_0105/019.jpg,0,0.553,0.497,0.784,2.549,0.542,46
data/opis_3/delo_0105/020.jpg,1,0.345,0.628,0.411,1.086,1.833,12
data/opis_3/delo_0105/021.jpg,1,0.612,0.441,0.775,1.955,0.677,17
data/opis_3/delo_0105/022.jpg,0,0.703,0.648,0.963,1.689,0.536,17
data/opis_3/delo_0105/023.jpg,1,0.739,0.621,1.086,1.169,1.389,11
data/opis_3/delo_0105/024.jpg,1,0.737,0.482,0.967,1.457,1.579,21
data/opis_3/delo_0105/025.jpg,1,0.608,0.392,1.036,2.163,0.539,22
data/opis_3/delo_0186/000.jpg,0,0.763,1.0,1.19,1.293,2.168,11
data/opis_3/delo_0186/001.jpg,1,0.653,1.0,1.449,1.304,1.32,8
data/opis_3/delo_0186/002.jpg,0,0.567,1.0,1.232,1.37,1.045,6
data/opis_3/delo_0186/003.jpg,1,0.754,1.0,1.858,1.373,0.977,15
data/opis_3/delo_0104/000.jpg,0,0.627,0.534,1.551,1.678,0.687,14
data/opis_3/delo_0104/001.jpg,0,0.611,0.743,0.799,1.467,0.366,28
data/opis_3/delo_0104/002.jpg,1,0.779,0.896,1.541,1.779,1.056,21
data/opis_3/delo_0104/003.jpg,1,0.506,1.0,0.792,1.268,0.503,14
data/opis_3/delo_0104/004.jpg,1,0.807,1.0,1.139,1.383,1.124,19
data/opis_3/delo_0104/005.jpg,1,0.754,1.0,1.369,1.297,1.674,11
data/opis_3/delo_0104/006.jpg,1,0.731,1.0,1.238,1.402,1.494,16
data/opis_3/delo_0104/007.jpg,1,0.857,1.0,2.525,1.216,1.609,11
data/opis_3/delo_0104/008.jpg,1,0.852,1.0,1.316,1.299,1.498,7
data/opis_3/delo_0104/009.jpg,1,0.841,1.0,2.276,1.398,1.046,4
data/opis_3/delo_0104/010.jpg,1,0.724,1.0,2.154,1.135,1.035,6
data/opis_3/delo_0104/011.jpg,1,0.93,1.0,2.74,1.593,1.137,5
data/opis_3/delo_0104/012.jpg,1,0.776,1.0,1.982,1.243,1.495,6
data/opis_3/delo_0018/000.jpg,0,0.608,0.157,2.049,1.332,1.894,23
data/opis_3/delo_0018/001.jpg,1,0.789,1.0,1.09,1.418,0.689,25
data/opis_3/delo_0018/002.jpg,1,0.58,1.0,1.096,1.696,0.72,20
data/opis_3/delo_0018/004.jpg,0,0.484,0.39,0.983,1.425,2.471,26
data/opis_3/delo_0018/005.jpg,0,0.574,0.185,0.446,1.204,0.947,20
data/opis_3/delo_0018/006.jpg,1,0.508,0.191,0.9,2.163,0.619,17
data/opis_3/delo_0018/007.jpg,0,0.516,0.299,0.687,2.294,0.793,20
data/opis_3/delo_0018/008.jpg,1,0.58,0.385,0.696,1.945,0.603,27
data/opis_3/delo_0018/009.jpg,1,0.723,0.663,1.44,1.499,1.592,7
data/opis_3/delo_0018/011.jpg,1,0.598,0.385,1.251,2.267,0.796,25
data/opis_3/delo_0018/012.jpg,1,0.568,0.258,1.838,1.597,1.287,13
data/opis_3/delo_0018/013.jpg,0,0.705,1.0,1.085,1.055,0.296,9
data/opis_3/delo_0018/014.jpg,1,0.686,0.341,1.344,2.945,0.9,19
data/opis_3/delo_0018/015.jpg,0,0.606,0.399,0.964,1.309,1.373,35
data/opis_3/delo_0018/016.jpg,1,0.486,0.385,0.512,2.37,1.598,21
data/opis_3/delo_0018/018.jpg,0,0.345,0.339,0.536,1.101,0.263,40
data/opis_3/delo_0018/019.jpg,0,0.316,0.457,0.462,1.056,0.163,36
data/opis_3/delo_0018/020.jpg,0,0.356,0.44,0.582,1.056,0.137,37
data/opis_3/delo_0018/021.jpg,1,0.386,0.451,0.515,1.084,1.006,22
data/opis_3/delo_0018/022.jpg,0,0.518,0.473,0.371,2.06,1.272,27
data/opis_3/delo_0018/023.jpg,0,0.473,0.229,0.27,0.911,0.387,20
data/opis_3/delo_0018/024.jpg,0,0.566,0.516,0.217,1.035,1.481,15
data/opis_3/delo_0018/025.jpg,0,0.556,0.582,0.333,1.238,0.52,33
data/opis_3/delo_0018/026.jpg,1,0.714,0.212,1.729,2.674,0.735,5
data/opis_3/delo_0018/027.jpg,0,0.793,0.475,1.81,2.9,0.986,7
data/opis_3/delo_0018/028.jpg,0,0.525,0.281,0.543,1.006,1.176,27
data/opis_3/delo_0018/030.jpg,0,0.606,0.369,0.308,1.073,0.857,34
data/opis_3/delo_0018/031.jpg,0,0.577,0.423,0.254,0.958,0.317,22
data/opis_3/delo_0018/032.jpg,1,0.391,0.385,0.637,1.868,0.945,16
data/opis_3/delo_0018/034.jpg,1,0.703,1.0,1.919,1.849,1.534,23
data/opis_3/delo_0018/035.jpg,0,0.749,0.237,1.827,1.687,1.542,22
data/opis_3/delo_0018/036.jpg,0,0.493,0.094,0.308,0.88,0.403,33
data/opis_3/delo_0018/037.jpg,0,0.468,1.0,0.257,0.903,0.314,15
data/opis_3/delo_0018/039.jpg,1,0.859,1.0,1.913,1.318,1.26,6
data/opis_3/delo_0018/040.jpg,1,0.938,1.0,2.059,1.975,1.345,4
data/opis_3/delo_0018/041.jpg,1,0.889,1.0,2.095,1.694,1.048,5
data/opis_3/delo_0018/042.jpg,1,0.91,1.0,2.746,1.37,1.249,6
data/opis_3/delo_0018/043.jpg,1,0.726,1.0,1.44,1.792,1.757,5
data/opis_3/delo_0018/044.jpg,1,0.71,0.896,1.013,2.038,1.461,21
data/opis_3/delo_0018/045.jpg,1,0.68,0.399,1.598,1.525,2.034,26
data/opis_3/delo_0018/046.jpg,0,0.742,1.0,1.218,1.699,1.46,17
data/opis_3/delo_0018/047.jpg,1,0.712,0.509,1.45,1.68,2.822,24
data/opis_3/delo_0018/049.jpg,1,0.899,1.0,2.061,1.761,1.075,7
data/opis_3/delo_0018/050.jpg,1,0.426,0.341,0.584,3.721,2.902,18
data/opis_3/delo_0018/051.jpg,0,0.405,0.566,0.357,1.047,0.262,42
data/opis_3/delo_0018/052.jpg,0,0.412,0.634,0.339,1.101,0.232,28
data/opis_3/delo_0108/000.jpg,1,0.783,0.743,2.443,1.859,1.426,16
data/opis_3/delo_0108/001.jpg,1,0.618,1.0,0.941,1.244,0.719,30
data/opis_3/delo_0108/002.jpg,1,0.393,1.0,1.265,0.987,0.678,32
data/opis_3/delo_0108/003.jpg,0,0.527,0.496,0.552,2.195,0.962,27
data/opis_3/delo_0108/004.jpg,1,0.646,0.299,1.539,1.507,1.281,13
data/opis_3/delo_0108/005.jpg,0,0.725,0.249,1.142,2.068,0.51,10
data/opis_3/delo_0108/006.jpg,1,0.732,1.0,0.851,1.624,0.731,15
data/opis_3/delo_0108/007.jpg,1,0.676,1.0,1.484,1.31,1.215,18
data/opis_3/delo_0108/008.jpg,1,0.795,1.0,1.019,1.583,0.273,13
data/opis_3/delo_0108/009.jpg,1,0.788,0.66,1.257,2.403,0.817,15
data/opis_3/delo_0108/010.jpg,0,0.387,0.596,0.493,1.346,0.306,29
data/opis_3/delo_0108/011.jpg,1,0.83,1.0,1.608,2.022,0.548,14
data/opis_3/delo_0108/012.jpg,0,0.416,0.695,0.466,1.342,0.31,29
data/opis_3/delo_0108/013.jpg,0,0.804,1.0,1.518,1.373,0.435,11
data/opis_3/delo_0108/014.jpg,0,0.416,0.626,0.496,1.334,0.372,30
data/opis_3/delo_0108/015.jpg,0,0.507,-0.076,0.466,1.153,0.196,23
data/opis_3/delo_0108/016.jpg,1,0.596,0.413,0.868,1.755,0.389,31
data/opis_3/delo_0108/017.jpg,1,0.921,1.0,1.304,1.859,1.215,7
data/opis_3/delo_0108/018.jpg,1,0.804,1.0,0.939,1.255,0.395,18
data/opis_3/delo_0108/019.jpg,0,0.594,0.378,0.62,3.207,0.438,14
data/opis_3/delo_0108/020.jpg,1,0.624,0.694,1.165,1.57,1.757,7
data/opis_3/delo_0108/021.jpg,0,0.446,0.288,0.403,1.108,0.327,29
data/opis_3/delo_0108/022.jpg,0,0.557,1.0,0.632,1.437,0.321,14
data/opis_3/delo_0108/023.jpg,0,0.467,0.223,0.492,1.132,0.669,32
data/opis_3/delo_0108/024.jpg,0,0.567,1.0,0.569,1.238,0.421,28
data/opis_3/delo_0108/025.jpg,1,0.357,0.166,0.676,1.04,0.795,24
data/opis_3/delo_0108/026.jpg,1,0.728,1.0,1.738,1.182,1.416,15
data/opis_3/delo_0108/027.jpg,1,0.768,1.0,1.199,2.014,0.934,15
data/opis_3/delo_0108/028.jpg,0,0.568,0.12,0.525,1.116,0.322,9
data/opis_3/delo_0108/029.jpg,0,0.41,0.379,1.058,1.407,0.218,32
data/opis_3/delo_0103/000.jpg,0,0.711,0.642,1.664,1.695,0.534,15
data/opis_3/delo_0103/001.jpg,1,0.516,0.533,1.216,1.388,0.443,40
data/opis_3/delo_0103/002.jpg,1,0.46,0.494,1.223,1.279,0.256,23
data/opis_3/delo_0103/003.jpg,0,0.692,1.0,1.236,1.401,0.654,15
data/opis_3/delo_0103/004.jpg,1,0.474,0.892,1.304,1.288,0.744,46
data/opis_3/delo_0103/005.jpg,1,0.691,1.0,1.407,1.389,0.894,18
data/opis_3/delo_0102a/000.jpg,1,0.763,0.471,0.902,1.814,0.525,18
data/opis_3/delo_0102a/001.jpg,1,0.84,1.0,1.034,1.325,0.29,24
data/opis_3/delo_0102a/002.jpg,1,0.825,1.0,1.193,1.292,0.474,25
data/opis_3/delo_0102a/003.jpg,1,0.833,1.0,0.943,1.415,0.318,23
data/opis_3/delo_0102a/004.jpg,1,0.817,1.0,1.096,1.141,0.225,23
data/opis_3/delo_0102a/005.jpg,1,0.88,1.0,1.26,1.173,0.598,34
data/opis_3/delo_0102a/006.jpg,1,0.849,1.0,1.027,1.137,0.387,31
data/opis_3/delo_0102a/007.jpg,1,0.847,1.0,1.144,1.06,0.229,27
data/opis_3/delo_0102a/008.jpg,1,0.851,1.0,1.075,1.205,0.459,29
data/opis_3/delo_0102a/009.jpg,1,0.679,1.0,1.21,1.033,0.345,22
data/opis_3/delo_0102a/010.jpg,0,0.86,1.0,1.646,1.658,1.714,9
data/opis_3/delo_0102a/011.jpg,1,0.718,1.0,1.002,1.263,0.172,15
data/opis_3/delo_0102a/012.jpg,1,0.848,1.0,1.421,1.434,1.325,10
data/opis_3/delo_0102a/013.jpg,1,0.621,1.0,0.986,1.146,0.285,18
data/opis_3/delo_0102a/014.jpg,1,0.725,1.0,1.123,1.349,1.232,12
data/opis_3/delo_0102a/015.jpg,1,0.747,1.0,1.067,1.136,0.218,15
data/opis_3/delo_0102a/016.jpg,1,0.769,1.0,0.853,1.115,1.719,10
data/opis_3/delo_0107/000.jpg,0,0.74,0.587,1.181,1.357,0.45,17
data/opis_3/delo_0107/001.jpg,1,0.752,1.0,1.131,1.276,1.622,13
data/opis_3/delo_0107/002.jpg,1,0.714,1.0,1.431,1.322,1.349,19
data/opis_3/delo_0107/003.jpg,0,0.439,0.181,0.313,1.031,0.323,31
data/opis_3/delo_0107/004.jpg,1,0.602,0.308,1.495,1.16,0.674,15
data/opis_3/delo_0107/005.jpg,0,0.517,0.105,0.316,1.022,0.258,27
data/opis_3/delo_0107/006.jpg,1,0.461,0.215,0.603,1.777,0.625,25
data/opis_3/delo_0107/007.jpg,0,0.602,0.109,0.295,1.151,0.433,14
data/opis_3/delo_0107/008.jpg,1,0.653,1.0,1.471,1.405,1.445,7
data/opis_3/delo_0107/009.jpg,1,0.542,0.224,1.083,1.371,0.705,10
data/opis_3/delo_0107/010.jpg,0,0.477,0.061,0.51,1.166,0.517,10
data/opis_3/delo_0107/011.jpg,0,0.434,0.165,0.74,1.509,0.315,15
data/opis_3/delo_0107/012.jpg,0,0.602,1.0,1.291,1.896,1.002,9
data/opis_3/delo_0107/013.jpg,1,0.685,1.0,1.34,1.687,0.845,13
data/opis_3/delo_0107/014.jpg,0,0.625,0.437,0.293,1.166,0.481,24
data/opis_3/delo_0107/015.jpg,0,0.514,0.613,0.275,0.977,0.364,21
data/opis_3/delo_0107/016.jpg,1,0.798,1.0,2.097,1.932,1.509,12
data/opis_3/delo_0107/018.jpg,0,0.675,0.038,0.237,1.079,0.152,13
data/opis_3/delo_0107/019.jpg,0,0.737,1.0,1.13,1.558,1.134,18
data/opis_3/delo_0107/020.jpg,1,0.532,0.204,0.957,1.484,0.5,16
data/opis_3/delo_0107/021.jpg,1,0.678,1.0,1.487,1.357,1.136,12
data/opis_3/delo_0107/022.jpg,1,0.589,0.256,1.253,1.523,0.759,17
data/opis_3/delo_0107/023.jpg,0,0.692,1.0,0.712,1.043,0.079,20
data/opis_3/delo_0107/024.jpg,1,0.539,0.446,0.738,1.724,0.583,8
data/opis_3/delo_0107/025.jpg,0,0.694,0.67,0.882,1.634,0.626,20
data/opis_3/delo_0106/000.jpg,1,0.776,0.939,1.285,1.905,1.324,15
data/opis_3/delo_0106/001.jpg,1,0.522,0.449,0.437,3.551,0.204,50
data/opis_3/delo_0106/002.jpg,1,0.763,1.0,1.888,1.277,0.634,14
data/opis_3/delo_0106/003.jpg,1,0.582,0.49,0.491,2.47,0.289,30
data/opis_3/delo_0106/004.jpg,1,0.768,1.0,1.056,1.613,0.938,11
data/opis_3/delo_0102/000.jpg,0,0.77,0.667,1.625,1.458,2.178,10
data/opis_3/delo_0102/001.jpg,1,0.735,1.0,1.145,1.459,1.587,21
data/opis_3/delo_0102/002.jpg,1,0.662,-0.057,1.132,1.164,1.362,32
data/opis_3/delo_0102/003.jpg,1,0.745,1.0,1.084,1.289,1.224,19
data/opis_3/delo_0102/004.jpg,0,0.838,1.0,1.763,1.19,2.225,11
data/opis_3/delo_0102/005.jpg,0,0.386,0.089,0.645,1.147,0.274,29
data/opis_3/delo_0102/006.jpg,0,0.366,0.216,0.517,1.12,0.24,25
data/opis_3/delo_0095/000.jpg,0,0.762,0.706,2.041,1.569,2.093,8
data/opis_3/delo_0095/001.jpg,1,0.459,0.487,0.708,2.556,0.486,26
data/opis_3/delo_0095/002.jpg,1,0.849,1.0,1.873,1.218,0.986,5
data/opis_3/delo_0095/003.jpg,1,0.85,1.0,2.909,2.874,0.824,5
data/opis_3/delo_0095/005.jpg,0,0.52,0.111,0.638,1.427,0.322,25
data/opis_3/delo_0095/006.jpg,0,0.562,0.436,0.368,1.508,0.59,10
data/opis_3/delo_0095/007.jpg,0,0.529,0.388,0.436,1.658,0.521,20
data/opis_3/delo_0095/008.jpg,1,0.917,0.456,1.596,1.697,0.962,7
data/opis_3/delo_0184/000.jpg,1,0.706,0.605,1.471,1.641,2.794,17
data/opis_3/delo_0184/001.jpg,1,0.665,1.0,1.416,1.097,1.244,13
data/opis_3/delo_0184/002.jpg,1,0.592,0.412,1.757,1.408,2.017,42
data/opis_3/delo_0126/000.jpg,0,0.772,0.702,2.021,1.743,1.123,16
data/opis_3/delo_0126/001.jpg,0,0.681,0.694,0.809,1.479,0.279,27
data/opis_3/delo_0126/002.jpg,0,0.674,0.587,0.742,1.219,0.35,30
data/opis_3/delo_0126/003.jpg,1,0.7,0.677,1.143,1.439,1.236,11
data/opis_3/delo_0126/004.jpg,1,0.674,1.0,1.61,1.088,1.345,7
data/opis_3/delo_0126/005.jpg,0,0.688,-0.01,0.477,1.666,0.651,22
data/opis_4/delo_0012а/000.jpg,1,0.782,1.0,1.722,3.309,1.57,15
data/opis_4/delo_0012а/001.jpg,1,0.739,1.0,1.161,1.127,1.467,5
data/opis_4/delo_0012а/002.jpg,1,0.879,1.0,1.821,2.001,0.81,4
data/opis_4/delo_0012а/003.jpg,0,0.477,0.488,0.477,1.711,0.605,31
data/opis_4/delo_0670/000.jpg,1,0.828,0.644,1.162,2.1,0.506,13
data/opis_4/delo_0670/001.jpg,1,0.478,1.0,0.992,1.263,0.213,16
data/opis_4/delo_0670/002.jpg,1,0.719,0.646,1.129,1.055,1.661,9
data/opis_4/delo_0670/003.jpg,1,0.562,1.0,0.92,1.199,1.002,31
data/opis_4/delo_0670/005.jpg,1,0.608,1.0,0.943,1.071,0.393,22
data/opis_4/delo_0670/006.jpg,1,0.641,1.0,0.865,1.247,0.06,20
data/opis_4/delo_0670/007.jpg,0,0.737,1.0,1.013,1.368,0.585,11
data/opis_4/delo_0670/008.jpg,1,0.677,1.0,1.182,1.31,1.109,21
data/opis_4/delo_0670/009.jpg,0,0.706,1.0,1.04,1.27,0.826,17
data/opis_4/delo_0670/011.jpg,1,0.526,1.0,0.898,1.222,0.695,13
data/opis_4/delo_0670/012.jpg,1,0.928,1.0,1.298,1.259,1.431,7
data/opis_4/delo_0670/013.jpg,0,0.428,0.531,0.444,2.359,0.281,38
data/opis_4/delo_0534/000.jpg,0,0.825,0.258,0.948,1.433,0.398,18
data/opis_4/delo_0534/001.jpg,0,0.407,0.82,0.736,1.789,0.142,33
data/opis_4/delo_0534/003.jpg,1,0.628,1.0,1.437,1.326,1.398,10
data/opis_4/delo_0534/006.jpg,1,0.696,1.0,0.839,1.587,0.304,19
data/opis_4/delo_0534/007.jpg,0,0.687,1.0,0.817,1.573,0.247,19
data/opis_4/delo_0534/008.jpg,1,0.691,1.0,0.971,1.297,1.668,7
data/opis_4/delo_0112/000.jpg,0,0.709,0.383,1.101,1.392,0.553,20
data/opis_4/delo_0112/001.jpg,0,0.513,1.0,0.811,1.434,0.505,43
data/opis_4/delo_0112/002.jpg,1,0.695,0.429,1.197,1.463,1.236,10
data/opis_4/delo_0112/003.jpg,1,0.801,0.168,0.918,2.032,1.033,11
data/opis_2/delo_0100/000.jpg,0,0.697,0.709,1.839,1.486,2.077,19
data/opis_2/delo_0100/001.jpg,0,0.802,1.0,0.836,2.299,0.504,20
data/opis_2/delo_0100/002.jpg,0,0.433,0.985,0.507,1.164,0.037,31
data/opis_2/delo_0100/003.jpg,0,0.518,0.533,0.492,1.149,0.343,38
data/opis_2/delo_0100/004.jpg,0,0.536,0.434,0.614,1.252,0.219,27
data/opis_2/delo_0100/005.jpg,0,0.762,0.501,1.263,1.699,0.907,8
data/opis_2/delo_0100/006.jpg,0,0.541,0.521,0.601,2.933,0.806,26
data/opis_2/delo_0100/007.jpg,1,0.705,0.887,2.67,1.878,1.596,15
data/opis_2/delo_0100/008.jpg,0,0.686,0.864,1.205,1.28,1.936,14
data/opis_2/delo_0100/010.jpg,1,0.683,0.544,0.929,1.373,0.38,20
data/opis_2/delo_0100/011.jpg,0,0.734,1.0,0.487,1.238,0.676,17
data/opis_2/delo_0100/012.jpg,0,0.689,0.533,0.737,1.426,0.423,20
data/opis_2/delo_0100/013.jpg,1,0.694,0.497,0.525,1.26,0.761,18
data/opis_2/delo_0100/014.jpg,1,0.66,0.597,0.84,1.249,0.414,20
data/opis_2/delo_0100/015.jpg,1,0.679,0.436,0.469,1.187,0.822,19
data/opis_2/delo_0100/016.jpg,0,0.636,0.61,0.484,0.932,1.264,20
data/opis_2/delo_0100/017.jpg,0,0.77,0.822,0.689,1.311,1.77,15
data/opis_2/delo_0100/018.jpg,1,0.842,1.0,0.456,1.419,1.677,12
data/opis_2/delo_0100/020.jpg,1,0.715,0.506,0.929,3.486,0.86,8
data/opis_2/delo_0100/022.jpg,1,0.68,0.528,0.8,1.66,0.873,4
data/opis_2/delo_0100/024.jpg,1,0.675,0.523,1.018,2.812,0.902,8
data/opis_2/delo_0100/026.jpg,1,0.578,0.482,0.98,2.744,1.423,8
data/opis_2/delo_0100/028.jpg,1,0.754,1.0,0.853,1.537,0.641,5
data/opis_2/delo_0100/030.jpg,1,0.842,1.0,0.458,1.327,0.741,4
data/opis_2/delo_0100/031.jpg,0,0.581,0.314,0.49,1.0,1.531,22
data/opis_2/delo_0100/032.jpg,0,0.584,0.227,0.536,1.099,1.606,24
data/opis_2/delo_0100/033.jpg,1,0.529,0.337,0.53,1.085,1.578,23
data/opis_2/delo_0100/034.jpg,1,0.73,0.25,0.529,1.992,1.138,9
data/opis_2/delo_0100/035.jpg,1,0.498,0.727,0.414,0.976,1.251,4
data/opis_2/delo_0100/036.jpg,1,0.502,0.819,0.671,1.937,1.737,51
data/opis_2/delo_0100/037.jpg,0,0.686,0.647,0.823,1.532,1.576,11
data/opis_2/delo_0100/039.jpg,1,0.603,0.387,0.582,3.886,0.526,8
data/opis_2/delo_0100/041.jpg,0,0.682,0.785,1.771,0.884,1.934,9
data/opis_2/delo_0100/043.jpg,0,0.598,0.7,0.387,3.559,0.239,12
data/opis_2/delo_0100/044.jpg,1,0.74,1.0,0.394,1.259,1.075,8
data/opis_2/delo_0100/046.jpg,0,0.52,0.645,0.51,1.194,0.262,10
data/opis_2/delo_0100/047.jpg,1,0.576,0.75,0.482,1.445,0.246,29
data/opis_2/delo_0100/048.jpg,0,0.481,0.238,0.506,1.141,0.279,18
data/opis_2/delo_0100/049.jpg,0,0.578,0.174,0.454,1.205,0.278,19
data/opis_2/delo_0100/050.jpg,0,0.493,0.58,0.503,1.07,0.192,20
data/opis_2/delo_0100/051.jpg,0,0.545,0.705,0.533,1.142,0.277,25
data/opis_2/delo_0100/052.jpg,0,0.533,0.254,0.55,1.2,0.594,22
data/opis_2/delo_0100/053.jpg,0,0.529,0.446,0.502,1.22,0.406,24
data/opis_2/delo_0100/054.jpg,0,0.49,0.446,0.526,1.076,0.336,26
data/opis_2/delo_0100/055.jpg,0,0.561,0.506,0.557,1.241,0.396,26
data/opis_2/delo_0100/056.jpg,0,0.5,0.34,0.514,0.948,0.467,30
data/opis_2/delo_0100/057.jpg,0,0.523,0.542,0.508,1.097,0.454,26
data/opis_2/delo_0100/058.jpg,0,0.521,0.4,0.467,0.995,0.419,30
data/opis_2/delo_0100/059.jpg,0,0.516,0.643,0.526,1.86,0.321,31
data/opis_2/delo_0100/060.jpg,0,0.532,0.317,0.53,1.169,0.366,27
data/opis_2/delo_0100/061.jpg,0,0.536,0.265,0.477,1.034,0.322,25
data/opis_2/delo_0100/062.jpg,0,0.451,0.525,0.505,1.086,0.31,27
data/opis_2/delo_0100/063.jpg,0,0.553,0.471,0.532,1.143,0.406,25
data/opis_2/delo_0100/064.jpg,0,0.495,0.374,0.516,0.976,0.422,27
data/opis_2/delo_0100/065.jpg,0,0.581,0.399,0.445,1.206,0.349,16
data/opis_2/delo_0100/066.jpg,0,0.537,0.506,0.647,1.352,0.279,33
data/opis_2/delo_0100/067.jpg,0,0.542,0.505,0.683,2.127,0.256,30
data/opis_2/delo_0100/069.jpg,0,0.742,0.493,1.125,1.932,0.963,9
data/opis_2/delo_0100/070.jpg,0,0.58,0.468,0.61,2.665,0.685,28
data/opis_2/delo_0168/000.jpg,0,0.752,0.425,0.717,1.234,0.601,21
data/opis_2/delo_0079/000.jpg,0,0.696,0.482,1.046,1.539,0.554,19
data/opis_2/delo_0079/001.jpg,1,0.471,0.432,0.475,1.796,0.33,33
data/opis_2/delo_0079/002.jpg,0,0.411,0.576,0.525,1.129,0.244,30
data/opis_2/delo_0079/003.jpg,0,0.38,0.473,0.538,1.154,0.194,30
data/opis_2/delo_0079/004.jpg,0,0.431,0.437,0.457,1.128,0.102,26
data/opis_2/delo_0079/005.jpg,0,0.44,0.538,0.465,1.151,0.082,26
data/opis_2/delo_0079/006.jpg,0,0.41,0.399,0.504,1.157,0.089,28
data/opis_2/delo_0079/007.jpg,0,0.415,0.387,0.567,1.142,0.108,29
data/opis_2/delo_0079/008.jpg,0,0.401,0.505,0.474,1.152,0.382,31
data/opis_2/delo_0079/009.jpg,0,0.371,0.453,0.482,1.195,0.088,27
data/opis_2/delo_0079/010.jpg,0,0.374,0.349,0.464,1.151,0.186,29
data/opis_2/delo_0079/011.jpg,0,0.366,0.463,0.52,1.199,0.246,29
data/opis_2/delo_0079/012.jpg,0,0.412,0.437,0.429,1.19,0.031,26
data/opis_2/delo_0079/013.jpg,0,0.403,0.54,0.395,1.131,0.233,30
data/opis_2/delo_0079/014.jpg,0,0.419,0.375,0.362,1.125,0.088,27
data/opis_2/delo_0079/015.jpg,0,0.353,0.618,0.372,1.1,0.046,27
data/opis_2/delo_0079/016.jpg,0,0.387,0.407,0.395,1.16,0.06,28
data/opis_2/delo_0079/017.jpg,0,0.404,0.493,0.388,1.206,0.075,26
data/opis_2/delo_0079/018.jpg,0,0.446,0.41,0.418,1.178,0.443,31
data/opis_2/delo_0079/019.jpg,0,0.429,0.621,0.438,1.223,0.118,26
data/opis_2/delo_0079/020.jpg,0,0.467,0.428,0.486,1.149,0.124,30
data/opis_2/delo_0079/021.jpg,0,0.459,0.469,0.45,1.186,0.422,33
